"Category","Albania","Argentina","Armenia","Australia","Austria","Belgium","Benin","Bhutan","Bolivia","Brazil","Bulgaria","Burkina Faso","Burundi","Cabo Verde","Cameroon","Canada","Central African Republic","Chile","Colombia","Costa Rica","Côte d'Ivoire","Czechia","Denmark","Dominican Republic","DR Congo","Ecuador","El Salvador","Equatorial Guinea","Estonia","Eswatini","Ethiopia","Finland","France","Gabon","Germany","Ghana","Greece","Guatemala","Guinea","Honduras","Hungary","Iceland","India","Indonesia","Ireland","Israel","Italy","Jamaica","Japan","Jordan","Kazakhstan","Kenya","Latvia","Lesotho","Liberia","Lithuania","Luxembourg","Madagascar","Mali","Mauritania","Mauritius","Mexico","Mongolia","Morocco","Netherlands","New Zealand","Nicaragua","Niger","Nigeria","North Macedonia","Norway","Pakistan","Panama","Papua New Guinea","Paraguay","Peru","Philippines","Poland","Portugal","Puerto Rico","Romania","Russian Federation","Rwanda","Senegal","Seychelles","Sierra Leone","Slovakia","Slovenia","South Africa","South Korea","Spain","Sri Lanka","Sweden","Switzerland","Tanzania","Tonga","Turkey","Uganda","Ukraine","United Kingdom","United States","Uruguay"
2002,,11.083155934933153,,12.98203909138933,3.1658731291862465,33.911651224441584,,,,11.16745480004167,,,,,,20.54832729002937,,28.55828198841958,,,,,,,,,,,,,,25.35933454300801,21.26907143578862,,2.232727463202556,,,,,,,,,,,,,,8.57395562756904,,,,,,,,,,,,,13.203126865410145,,,35.023301793531985,,,,,,,,,,,,,,,,,,,,,,,,,,8.72093052295714,,8.110807751215289,,,,,,,1.9397377903856476,12.131247433468891,
2003,,6.336654011681871,,9.52898427683635,2.9246473219405895,23.922453765556874,,,,18.245540168788846,,,,,,14.587621975671702,,30.92134382713635,,,,,,,,,,,,,,,22.773063973063973,,2.4073002145119005,,,,,,,5.657499810743161,,,,,,,7.346720026624191,,,,,,,,,,,,,16.91409788898146,,24.467071390148313,33.44023779724656,,,,,,,25.329498132486155,,,,5.29611335011972,,,,,,,,,,,,,,,9.530823873491629,,12.472219282463753,,,,,,,2.384621028688825,11.751021342227169,
2004,,5.855977491846774,,34.327147677134704,2.6827985270910046,15.10391990824162,,,,34.18990220569506,,,,8.132788998710787,,14.60618482398252,,21.29123975043288,74.86410986803176,,,,,,,,,,,,,,24.760940488243897,,2.23962672887852,,,,,,,,,,19.39757414126909,,,,7.495645007943756,,,,,,,,,,,,,22.292787283060946,,25.681361990437257,29.735816370723256,,,,,,,26.263952724885097,,100,,,,,,,,,,,,,,,,,9.59801073563711,,12.235491305258748,,,,,,5.505172401431463,1.9346546709057701,10.98420626294386,
2005,,6.391905261906358,,23.124582396889995,2.6870389884088515,16.802142474346464,,,2.6761648055448597,33.95330451842168,,,,6.060717706874954,,14.342416364433888,,21.12759643916914,27.474119895302184,,,,,,,12.26842712781828,,,,,,,6.442002354872088,,2.7116859183203346,,,,,,,,36.463795885437676,,19.192293829108138,,,,3.589555694093542,,,,,,,,,,,,,35.9234363013809,,24.82465605611006,28.098008108584523,,,,,,,15.117627567925778,,100,,3.5996236101570536,,,,,,,,,,,,,,,10.24161993684801,,16.143729046677553,,,,,,4.5437305285898715,1.5526443474041727,10.293691896934408,11.957097953960085
2006,,6.855879116604938,,12.585044390883851,5.036581486586788,13.080336988722813,,,2.2861827124510428,32.93445319702194,,,,12.103622487369666,,14.056479586444132,,23.623114726317574,28.819946275207144,,,,13.575558326720326,,,40.109617987915605,,,,,,,7.427807316374288,,2.096647971827312,,,,,,,,16.747943880019353,,17.340077015920453,,,,3.5146321190444287,,,,,,,,,,,,26.08695652173913,28.70921252059833,,18.878610534264677,32.681826724299945,,,,,,,16.887266088544045,,100,,3.93354555337269,,,,,,,,,,,,,1.9988956377691884,,13.514750673540835,,12.782536283606946,,,,,,6.5256419545119115,1.438755670771225,13.404084791200289,8.05695898140206
2007,,7.102444938059631,,15.00138670611075,4.973764757324005,9.115466432889864,,,5.41147279494299,34.54297301726409,55.65215605538619,,,18.638675311528356,,12.06058190514149,,17.30601024615769,38.10933308667098,,,,,,,39.57896526321754,,,,,,,5.556905478402273,,2.1957515628401705,,,,,,,,18.786475606449326,,16.183740445330674,,,8.201113489363005,3.6485376561485943,,,,,,,,,,,,46.43962848297213,20.35106835330815,,19.637939413575246,30.68283116420039,,,,,,,4.071510328664087,,100,,8.983824279158489,,,,,,,,,,,,,2.8465005058401545,,14.47057156967626,,4.708695227871572,,,,26.54726455117909,,6.964646536925908,1.07297255065368,10.7450887853224,15.473480231544414
2008,,7.412384447456165,,14.10182410474963,4.716502687899381,4.531865503445212,,,15.0066401062417,32.352431795713834,39.62216424268853,,,16.514928370598476,,13.296600374636325,,18.740947075208915,40.042142648890774,,,,,7.112551847209871,,,,,,,,,5.349353699650087,,2.5078467323409677,,,,,,,,21.82045893863862,,16.41822374274722,,,8.520505829588393,4.844777410665784,,,,,,,,,,,,32.17850851439674,20.222924495439372,,13.719399452703202,31.417525773195877,,,,,,,8.585573006219924,,95.30164259360292,,5.000075816264542,,,,,,,,,,,,,3.4544757472799144,,15.657089058789603,,7.086081515305259,,,,,,7.121913680590756,0.8605766852960087,12.927725179781675,28.92485247937206
2009,,8.242197973007405,,16.95278573408482,0.04959825414145422,4.9120561263677445,,,6.602793489553273,30.377938587701248,36.13311301517359,,,22.443040904731987,,10.904150197628457,,20.707070707070706,40.15807628359431,,,,,9.61708601320314,,35.638709975832285,,,,,,32.37603305785124,4.758714092237508,,3.460509305192267,,,,,,,,15.869751377611413,,18.706097477432852,,28.669549176443137,8.598917135280903,12.340478441059272,,,,,,,,,,,,42.72271016311167,32.33752928061093,,17.28965517241379,31.531657031413246,,,,,,,17.795736333380837,,98.35241186524063,,5.04427521378273,,29.496127181726333,,,,,,,,,,,3.3263488737558933,,10.997766064281524,,2.2228601894762745,,,,,,8.462631080688913,1.152493024384326,9.754158315293136,29.79800815726471
2010,,7.8140169386538405,,17.585417858442977,0.3238341968911917,5.117925796303282,,,9.63800313643492,36.37281583843611,45.230924603643565,,,15.10264233970567,,11.686421522685924,,12.415349887133182,38.18446240741367,,,,,7.187164488188073,100,,,,,,,31.129371297534874,4.420703628660895,,3.1911928651059087,,,,,,,,15.106936907431898,,16.766757484091496,,26.2910812227809,7.207461380393503,4.825929456722389,,,,,,,,,,,,43.44262295081967,25.973488085918326,,21.824641998349065,30.871966097341723,,,,,,73.02267465582977,16.032232846232485,,98.20359459961038,,5.5871130719364235,,31.788087987987023,27.594116760931787,,,,,16.522116218560278,,,8.423875199069434,,4.534848092016876,,7.66772133301232,,4.532943402718046,,,,,,11.318976630748578,,10.062205931591098,28.08448130990383
2011,,7.638613349163773,,16.129844204313674,0.15369246138476908,3.452751681000886,,2.3819533091802483,8.023044269254093,29.26719489583637,46.97760448201889,,,12.302630298074488,,11.879491490934017,,15.605749486652979,10.501753280517198,,,3.268420911456238,,7.025000484559175,100,43.37693724106184,,,,,,31.75328642215535,6.199931334401465,,2.627301251275848,,,,,,,,12.59766140574213,,11.739699452288118,,5.207868631000368,8.662684640697204,25.127021672581982,,,,,,,,,,,,37.3134328358209,24.15166218968717,,22.430192372388905,31.958502024291498,,,,,,66.93849444867756,13.708614185182439,,95.88204052960842,,11.569731270262029,,34.29714819052977,13.266174554928353,,,,,13.553657630894914,,,7.25839390486585,,4.970787255234164,,9.324809348766951,,4.519985057900635,,,,,,,,15.315824790779528,25.05567341080117
2012,,7.911063294100098,,17.915836766618465,0.07176690110521028,4.451946599859796,,3.8310704916861686,9.297396913153651,25.967873596292524,37.316360187627794,,,15.231406372525985,,10.622681158691696,,19.187415881561236,10.491377273801087,,,3.3296570437093913,,8.249826509368493,100,47.57637375348537,,,,,,32.72597833099735,4.712086781288857,,2.6637895755050414,,,,,,,,11.575647729472692,,18.48316750630286,,0.8627098274225065,12.835774836233057,25.16242380155303,,,,,,,,,,,,55.09641873278237,23.817541045500082,,27.770113673987417,29.918421551887686,0.5729779505806517,,,,,64.24168748159896,32.47670574820597,29.600694444444443,94.8249363159808,,11.209705110888613,,34.09628746142633,9.753735835230692,,,,,14.226662073716845,,,19.351576698669284,,3.109163128338584,,9.712015159030726,,5.6096571312639485,,,,,,32.012816422830774,,12.327346300161073,25.754007334596984
2013,,7.95992104825898,,17.111996871177386,1.8734687995388386,-0.3201241083752311,,4.1461171296060195,3.535765629249718,26.620913647585443,46.87532953640277,,,18.12644208583295,,10.105051577669903,,21.87677111165088,8.251897956351959,,,2.398565290704875,,11.503124900213129,9.133865854451969,43.14469018849249,4.059516416761604,,,,,33.20194565582019,4.3606285697375045,,2.090401663565722,,,,,,24.699853587115665,,12.13637456186222,,23.10180841899435,,0.64067145744536,8.542249896680108,28.171955080879428,,,,25.29962195350833,,,19.8218625881795,,,,2.8389933673205894,49.84141368373358,14.224420274547464,5.977203224909647,21.67943518101247,34.36438879456706,0.540131510280764,,,,,67.76525170799327,32.18440037856633,27.08938044239816,90.60001366740515,13.853353955069725,8.820223775307053,52.80908637027294,37.183812372014906,9.349264946809672,,0.0011292927239669793,,,6.207928197456993,,,23.16461612033736,,3.29312375614313,,7.912560210145238,,5.9938626014650564,,,,,,29.26479424549472,1.4805542366296889,13.466563185123947,23.405152737475206
2014,,7.406932041246036,,15.373260915659506,1.8490861247421948,4.125293509923682,,5.873600946861725,5.1484969758974515,19.419675170094095,47.9856378287087,,,5.012090569355903,,9.385789110261548,,18.94850170464741,8.752217622708457,,,2.769034001676696,,10.298119049972,9.60026153909544,31.152862313587786,4.258030286813154,,,0.27557492643639026,,33.00356319429889,3.56939985997173,,1.7900408635591076,,,,,,28.63048406454194,,10.508131515194272,,25.267625500617115,,0.6591298421828996,4.2529184037328225,30.364448347043606,11.691058228942852,,,15.49709349472049,,,19.671178561662565,,,2.9598308668076108,,40.57971014492754,9.902779909623224,15.843507214206436,24.328854126848775,9.197831864889187,0.4626877245586373,,,,,57.57508568098167,39.07923921445179,28.626044272431205,28.16227830008094,12.248077480852066,9.979082359323131,69.85792329222275,39.3868994432607,10.548871730412401,,0.7430140526570829,5.829892427022558,,7.1586464886923995,38.17586687362857,,10.992307173223564,,3.3020217887647307,,8.62861589435912,,6.046287367405979,,,,,,23.830853988762307,7.905273996110285,9.465816594967658,21.866899406657062
2015,,8.083319821265778,3.176114490581563,14.501700618074095,1.4353085913471395,3.4473964737726557,,3.480637164268447,6.304431352459017,19.04887649281508,51.31720092357534,14.904859258004105,,11.468282791518519,,10.030466566510277,,23.953675017696355,8.320016320424331,,,2.897181612030138,,8.608183382773404,10.030350155173059,30.45517394421495,3.7833027795865606,,,2.3627681152616575,,32.20837589376915,3.7482652507089846,,1.40246339425208,,,,,,28.9556365464371,,11.737650579007484,,37.25616741096122,,0.6200150620545416,5.352020725895361,28.444591503975836,7.613031132915539,,,23.181306604022993,,,23.808005441829817,,2.544102429610009,1.4655113780425408,,,8.861025879028272,8.998172959805116,18.353015273185324,9.807312252964428,0.9141748167820025,,,,,52.202441260192025,11.804227266712381,31.787625188640416,37.80028901849067,,9.11237451290617,82.62077458961863,40.042269242099515,9.023087881852685,,3.409587643887513,18.940425474100962,,5.157972531871651,42.24002436983174,,-2.483427544447256,,6.86233909652483,15.77172003303206,9.699997396791375,,5.3749395258829225,,,,15.56349520042464,,0.4281415617701957,7.352250135550334,9.677154159017523,20.928043570136946
2016,2.5182239893969514,7.059806742597571,4.6753396541464936,15.016133839594644,0.7424907188660141,5.672189164866361,13.8394914675879,3.811141499832501,8.100346020761245,20.42718445469778,49.49241124706312,21.037829404686136,,35.30756496833697,,10.063391442155309,,29.21452604710523,7.236733987489874,,,2.821931208647728,,8.979730287223022,14.960732257783881,30.287682555969948,4.21976778404071,,0.7204818582668088,0.8412125455825197,,34.527363184079604,3.889674681753889,,1.2362538632933229,,8.986106272135812,,15.592052771935752,,34.688995215311,,26.770364023882028,,31.765267149105895,,0.49049404624678133,8.57369838761545,29.15115825652589,6.238304138417646,,,23.222804958161475,,,24.655091506335054,,11.0838674840081,8.842733341758278,,46.74556213017752,9.555542626465153,32.65440933612243,16.13042539408335,10.31028052216006,0.8299334935449617,,,,,50.57768532313833,16.269887529967512,33.67888138862102,50.676760185353544,,6.723863530073693,67.86496055269086,34.77755961157928,8.745845173060994,,3.7455621301775146,20.33283746993479,,1.4896821810513632,19.71357930626621,,-10.785298985697917,,7.451046659292941,15.707951357409069,11.133649946316474,,1.2308345270306118,,,,13.150039474025906,,0.8707661882961605,5.973976027177745,14.240545048264849,17.636453890181745
2017,1.5954926017587276,9.39354952911735,4.57080437813567,14.381358142770193,0.7039892725444183,5.428675170674284,1.2095583232966314,2.1818750693663556,,20.509506820833263,41.87610977660366,19.780421364914815,,29.59431716563598,,12.03621389811463,,31.127944135400636,7.530613672941011,,,2.6624115908576953,16.864864864864863,10.025450410029373,5.183446723977287,27.285257483985447,2.6289026694298236,,0.4173187271778821,2.5890733819792335,,36.476875023520115,4.060056371393163,,1.7554902783606097,,42.169933021989685,,12.219514588325993,24.56889561597924,26.91307787950718,0.8599129809174689,28.51494849455817,,26.258078094240844,,1.4365571046579442,7.09336774970596,28.118923546193386,6.273928494296428,17.484611486348424,10.880360032535982,17.133545731601867,,,14.78223766322387,0.7936507936507936,7.505222667510286,11.694380567047661,,28.169014084507044,10.057483765177428,30.396083667111707,16.74547301320444,10.425789352385342,0.9427161315366273,,,,9.545555501384081,51.81546911721989,3.1882064023898917,26.14562341189871,39.56107421311002,,8.466405390209768,28.777160159858923,36.58527813011776,10.218789108013636,60.9598067208434,3.992220841661714,11.14113646827711,,2.1121147715196598,23.984064824726623,,-4.781080270567458,,7.299231659825281,17.218911570704996,6.67549485998318,31.35606325744935,1.3763461631332399,,,,15.449779900871519,5.820973157604222,4.52748153915652,5.85391349797465,14.24430316433355,16.585308070044587
2018,0.6854479742903806,15.491094610543573,5.522755258653167,14.546871184193694,0.6755018013381369,7.131431137343988,1.4043854421525108,,,20.33277103788303,42.16857323690849,34.73196772304357,,20.755119833460846,2.786612573915313,13.444389442495464,,33.49312213422259,7.976890330427731,,,2.1569823021275534,12.98663398120586,11.346090950141742,5.145518798653399,37.90595528497661,,,,,,35.827123695976155,3.933899709904683,,1.9146254215923415,,7.969150618791374,,15.413809652878484,19.26561992960735,27.18075660549965,0.8154746535846459,39.46436691605871,,29.872734171542238,,1.3759521921168636,16.137370823811366,27.94780941817568,4.808835166636715,29.420313112019198,17.95679318269892,3.9821086601886657,,,13.309719069585805,0.7438894792773645,5.7795867448754334,11.335706918179485,,27.991218441273325,10.242281928273036,8.706365503080082,16.415140586154976,10.463203101034606,1.4399552635257935,,,,,51.35301116953902,10.388592512079974,28.415823534773494,26.775830258302584,,7.934337644729511,27.036005352285876,37.06050332185233,8.963027076175239,,4.625909965183941,11.830477046423146,11.85014808746613,0.11970971099259067,31.217418944691673,,5.162107812827945,,6.658426555172306,17.50200826239813,10.130171773443433,0.9592096112803049,1.793654758930802,,,,15.591750633903622,5.755855732406427,4.9125237778728295,5.638972305638972,11.101340706790609,15.881782976308298
2019,3.026415305765957,14.754423530786568,4.505730804799903,16.45940105739711,0.6092607636068237,10.479897399678082,1.2451151507100569,,,19.77835346473583,39.66490918455282,20.860721890691135,,21.327201701033477,2.7882312692439277,11.450075263421978,,32.60974494407302,15.115757417227929,,,3.414762018528842,14.003247683637406,13.622012407425304,,32.41035115503351,,,9.816971713810316,,,36.80751824944081,4.5614613151012176,,1.9928564275461493,,9.326801918450515,,,16.520061362838927,26.67056017910157,0.8316456241651227,37.79552465467238,,5.350674685342237,,1.156185782238851,7.641191965821095,,2.5719721325493676,29.15429661121316,17.66558493194648,,,,13.032117222902126,0.6103763987792472,,11.547349161955921,,28.77059569074778,8.85603297069869,6.99197296155471,17.54034384558591,10.551730554521772,1.8361814967589862,,,24.92592691010839,,50.593023030834615,13.976668181417038,26.92755309863253,45.89093701996928,,8.086345425436868,25.865112015242147,,10.462236302109583,,4.139644826959209,11.879270543823118,12.648538140761307,1.1063716342308718,36.86768528888935,,7.19762976996763,,8.386041045838665,14.022985698638598,9.294461483842916,0.08865130339578818,1.2768758227292671,,,,15.686408179759637,4.390681754580126,2.6954757514668493,6.518861681005957,8.757548193365261,15.001775334283776
2020,2.9136915668883985,15.800644995151321,17.780522731496156,16.58193195150567,0.6044209072069997,,,,,20.35772038606782,42.03066938389185,36.436891331309184,,17.86453818245776,,11.93556905202007,,29.086234396127946,15.580780547097795,,,,16.494098522863805,14.219608368351361,,32.44115027226292,,,17.822451220542277,,,37.5138399597383,,,2.403106198404925,,,,,27.384302872362003,23.44544128695806,0.8504832291074473,,,,,1.1818647149039478,6.1896641317035055,,,22.935758538381673,17.823697034188157,,,,14.999514124091014,0.4887585532746823,,40.12419949543955,,33.87477844204635,9.424969934524075,8.710862340388315,18.249434084294492,9.640161891801133,5.446007299919879,,,13.07384493877198,,52.15924284744244,25.22421651496311,,28.7292817679558,,6.659346056756762,,,12.617093722050493,,7.289126771731588,15.35323985633052,13.911506877793562,,27.112171837708832,,8.888084776428018,,,16.137536893947907,12.950176238871883,,0.7101873771215343,,,,15.79126309447642,3.059066115490687,4.5732485700613505,7.036799813671829,8.237475266942054,
